PID,X,Y,Z
212434,243239.969482,8196854.900391,3572.0
212435,243239.969482,8196891.00415,3568.0
212436,243239.969482,8196899.602783,3562.0
212437,243239.969482,8196942.995361,3558.0
212438,243239.977783,8196654.494873,3574.0
212439,243239.977783,8196791.80127,3578.0
212440,243239.977783,8196832.804199,3578.0
212441,243239.977783,8196905.201904,3564.0
212442,243239.98584,8196014.554321,3532.0
212443,243239.98584,8196921.799072,3564.0
212444,243239.98584,8196923.008789,3564.0
212445,243239.994141,8196855.840332,3572.0
212446,243240.002441,8196900.402588,3562.0
212447,243240.010742,8196899.792725,3562.0
212448,243240.018799,8196791.701172,3578.0
212449,243240.0271,8196927.5979,3564.0
212450,243240.0354,8196983.398438,3548.0
212451,243240.043701,8196791.601318,3578.0
212452,243240.052002,8196921.599121,3564.0
212453,243240.052002,8196923.19873,3564.0
212454,243240.060059,8196844.712158,3572.0
212455,243240.060059,8196975.399902,3548.0
212456,243240.068359,8196900.002686,3562.0
212457,243240.068359,8196971.200439,3552.0
212458,243240.07666,8196854.800537,3572.0
212459,243240.084961,8196791.401367,3578.0
212460,243240.084961,8196983.29834,3548.0
212461,243240.101318,8196824.595703,3582.0
212462,243240.11792,8196941.795654,3558.0
212463,243240.126221,8196068.915039,3530.0
212464,243240.126221,8196904.971924,3564.0
212465,243240.126221,8196919.089355,3564.0
212466,243240.134277,8196882.795654,3572.0
212467,243240.134277,8196934.996826,3560.0
212468,243240.134277,8196983.198486,3548.0
212469,243240.142578,8196629.38916,3578.0
212470,243240.142578,8196869.5979,3572.0
212471,243240.142578,8196882.795654,3572.0
212472,243240.142578,8196927.298096,3564.0
212473,243240.150879,8196783.202637,3578.0
212474,243240.150879,8196783.402588,3578.0
212475,243240.150879,8196882.795654,3572.0
212476,243240.150879,8196928.797852,3564.0
212477,243240.15918,8196928.797852,3564.0
212478,243240.175537,8195953.714844,3542.0
212479,243240.175537,8196891.604248,3566.0
212480,243240.183838,8196942.595459,3558.0
212481,243240.192139,8196792.631104,3578.0
212482,243240.200439,8196882.795654,3572.0
212483,243240.208496,8197064.404541,3526.0
212484,243240.216797,8197057.065918,3528.0
212485,243240.225098,8195980.670166,3538.0
212486,243240.225098,8196862.999023,3574.0
212487,243240.233398,8196767.455322,3572.0
212488,243240.233398,8196805.598877,3578.0
212489,243240.233398,8196862.599121,3574.0
212490,243240.241455,8196047.818726,3528.0
212491,243240.241455,8196829.004883,3580.0
212492,243240.241455,8196940.995605,3558.0
212493,243240.241455,8196941.895508,3558.0
212494,243240.241455,8197029.490479,3534.0
212495,243240.249756,8196862.39917,3574.0
212496,243240.249756,8196926.998047,3564.0
212497,243240.249756,8196968.60083,3554.0
212498,243240.258057,8196889.20459,3572.0
212499,243240.258057,8196919.399414,3564.0
212500,243240.258057,8196926.598145,3564.0
212501,243240.258057,8196951.653809,3556.0
212502,243240.258057,8197040.19873,3532.0
212503,243240.266357,8195996.19751,3534.0
212504,243240.266357,8196862.199219,3574.0
212505,243240.266357,8197017.712646,3536.0
212506,243240.266357,8197074.642822,3524.0
212507,243240.274658,8196511.329346,3532.0
212508,243240.274658,8196890.804199,3568.0
212509,243240.274658,8196935.996582,3560.0
212510,243240.274658,8196961.952148,3556.0
212511,243240.282715,8196615.291504,3580.0
212512,243240.291016,8196904.801758,3564.0
212513,243240.299316,8196863.398926,3574.0
212514,243240.299316,8196889.004639,3572.0
212515,243240.307617,8196835.60376,3576.0
212516,243240.307617,8196919.609375,3564.0
212517,243240.315674,8196921.309082,3564.0
212518,243240.323975,8196043.209473,3528.0
212519,243240.332275,8196599.624268,3574.0
212520,243240.332275,8196805.198975,3578.0
212521,243240.332275,8196835.393799,3576.0
212522,243240.332275,8196850.201172,3572.0
212523,243240.332275,8196928.797852,3564.0
212524,243240.332275,8196941.995605,3558.0
212525,243240.348877,8196822.196045,3582.0
212526,243240.356934,8196821.796143,3582.0
212527,243240.356934,8196850.001221,3572.0
212528,243240.356934,8196946.204834,3558.0
212529,243240.356934,8196982.788574,3548.0
212530,243240.365234,8196822.105957,3582.0
212531,243240.373535,8196835.203857,3576.0
212532,243240.373535,8196881.99585,3570.0
212533,243240.373535,8196926.598145,3564.0
212534,243240.381836,8196821.996094,3582.0
212535,243240.381836,8196849.80127,3572.0
212536,243240.381836,8196919.799316,3564.0
212537,243240.381836,8197006.664551,3538.0
212538,243240.389893,8196767.225342,3572.0
212539,243240.398193,8195924.039917,3544.0
212540,243240.398193,8196037.250488,3530.0
212541,243240.398193,8196942.105469,3558.0
212542,243240.406494,8196863.608887,3574.0
212543,243240.423096,8196804.999023,3578.0
212544,243240.423096,8196938.39624,3558.0
212545,243240.431152,8196065.015747,3530.0
212546,243240.439453,8196064.875732,3530.0
212547,243240.439453,8196975.8396,3548.0
212548,243240.447754,8196569.87915,3556.0
212549,243240.452816,8197089.586268,3518.875639
212550,243240.456055,8196817.996826,3580.0
212551,243240.456055,8196832.004395,3578.0
212552,243240.456055,8196882.645752,3572.0
212553,243240.456055,8196942.195557,3558.0
212554,243240.464111,8196820.196289,3582.0
212555,243240.464111,8196861.609375,3574.0
212556,243240.464111,8196938.39624,3558.0
212557,243240.472412,8196804.799072,3578.0
212558,243240.472412,8196808.998291,3580.0
212559,243240.472412,8196822.595947,3582.0
212560,243240.480713,8196831.694336,3578.0
212561,243240.480713,8196831.804443,3578.0
212562,243240.480713,8196928.797852,3564.0
212563,243240.489014,8196888.204834,3572.0
212564,243240.489014,8196940.195801,3558.0
212565,243240.497314,8196831.604492,3578.0
212566,243240.497314,8196939.99585,3558.0
212567,243240.505371,8196013.014648,3532.0
212568,243240.505371,8196776.60376,3576.0
212569,243240.505371,8196823.945801,3582.0
212570,243240.513672,8196049.908325,3530.0
212571,243240.513672,8196920.999023,3564.0
212572,243240.530273,8196013.004639,3532.0
212573,243240.530273,8197065.004395,3526.0
212574,243240.53833,8196920.369141,3564.0
212575,243240.53833,8196972.000488,3550.0
212576,243240.53833,8197029.800537,3534.0
212577,243240.546631,8196539.784424,3542.0
212578,243240.546631,8196573.418701,3558.0
212579,243240.546631,8196827.995117,3580.0
212580,243240.546631,8196831.494385,3578.0
212581,243240.546631,8196863.798828,3574.0
212582,243240.554932,8196822.99585,3582.0
212583,243240.554932,8196834.803955,3576.0
212584,243240.563232,8196793.400879,3578.0
212585,243240.563232,8197086.000732,3520.0
212586,243240.57959,8196065.325684,3530.0
212587,243240.57959,8197018.002441,3536.0
212588,243240.587891,8195986.119263,3538.0
212589,243240.604492,8196831.404541,3578.0
212590,243240.62085,8195953.854736,3542.0
212591,243240.62085,8196525.976807,3538.0
212592,243240.62085,8196860.999268,3574.0
212593,243240.62085,8196882.595703,3572.0
212594,243240.62085,8197078.802002,3522.0
212595,243240.62915,8196928.797852,3564.0
212596,243240.637451,8196807.998535,3580.0
212597,243240.637451,8196853.000732,3574.0
212598,243240.637451,8196932.397217,3562.0
212599,243240.637451,8196982.398682,3548.0
212600,243240.653809,8196020.42334,3532.0
212601,243240.653809,8196872.997314,3570.0
212602,243240.662109,8196831.294434,3578.0
212603,243240.67041,8195924.809692,3544.0
212604,243240.67041,8196662.563477,3572.0
212605,243240.67041,8196810.998047,3580.0
212606,243240.67041,8196819.596436,3582.0
212607,243240.678711,8196732.961426,3566.0
212608,243240.686768,8195987.269043,3538.0
212609,243240.686768,8196782.342773,3578.0
212610,243240.686768,8196809.998047,3580.0
212611,243240.686768,8196939.595947,3558.0
212612,243240.703369,8196047.918701,3528.0
212613,243240.711538,8197089.584881,3518.923063
212614,243240.719727,8196776.413818,3576.0
212615,243240.719727,8196810.998047,3580.0
212616,243240.728027,8196766.725586,3572.0
212617,243240.728027,8196831.20459,3578.0
212618,243240.736328,8196766.735596,3572.0
212619,243240.736328,8196932.51709,3562.0
212620,243240.744629,8196853.400635,3574.0
212621,243240.744629,8196864.23877,3574.0
212622,243240.75293,8197074.802734,3524.0
212623,243240.769287,8196257.852661,3520.0
212624,243240.769287,8196511.37915,3532.0
212625,243240.769287,8196588.726074,3566.0
212626,243240.769287,8196644.336426,3578.0
212627,243240.777588,8195975.581055,3536.0
212628,243240.785889,8196852.690918,3574.0
212629,243240.793945,8196968.470947,3554.0
212630,243240.802246,8196890.004395,3570.0
212631,243240.818848,8196929.197754,3564.0
212632,243240.827148,8196597.054687,3570.0
212633,243240.835205,8196976.199707,3548.0
212634,243240.843506,8196041.4198,3528.0
212635,243240.851807,8195975.630981,3536.0
212636,243240.851807,8196827.995117,3580.0
212637,243240.851807,8196932.597168,3562.0
212638,243240.860107,8196852.400879,3574.0
212639,243240.868164,8196827.195068,3582.0
212640,243240.868164,8197075.082764,3524.0
212641,243240.876465,8196852.400879,3574.0
212642,243240.876465,8196854.000488,3574.0
212643,243240.876465,8196938.39624,3558.0
212644,243240.884766,8195987.389038,3538.0
212645,243240.884766,8196852.400879,3574.0
212646,243240.884766,8196860.579346,3574.0
212647,243240.893066,8196973.000244,3550.0
212648,243240.909424,8196776.203857,3576.0
212649,243240.909424,8196848.801514,3572.0
212650,243240.909424,8196894.403564,3564.0
212651,243240.909424,8196939.196045,3558.0
212652,243240.917725,8196041.15979,3528.0
212653,243240.917725,8196746.178955,3568.0
212654,243240.917725,8196849.001465,3572.0
212655,243240.917725,8196869.797852,3572.0
212656,243240.926025,8195954.114746,3542.0
212657,243240.926025,8196645.196289,3578.0
212658,243240.926025,8196818.796631,3582.0
212659,243240.926025,8196854.220459,3574.0
212660,243240.926025,8196999.965576,3540.0
212661,243240.926025,8197065.374268,3526.0
212662,243240.934326,8195975.671021,3536.0
212663,243240.934326,8196562.350586,3552.0
212664,243240.934326,8196827.195068,3582.0
212665,243240.942383,8195992.028198,3536.0
212666,243240.942383,8196015.814209,3532.0
212667,243240.942383,8197007.644287,3538.0
212668,243240.950684,8196015.814209,3532.0
212669,243240.950684,8196562.400635,3552.0
212670,243240.950684,8196891.474121,3566.0
212671,243240.950684,8197075.402588,3524.0
212672,243240.958984,8196071.904541,3530.0
212673,243240.958984,8196814.997314,3580.0
212674,243240.967285,8196826.995117,3582.0
212675,243240.975586,8197079.191895,3522.0
212676,243240.983643,8196802.999268,3578.0
212677,243240.983643,8196826.195313,3582.0
212678,243240.983643,8196938.996094,3558.0
212679,243240.991943,8196803.199219,3578.0
212680,243240.991943,8196864.598877,3574.0
212681,243241.000244,8196938.895996,3558.0
212682,243241.008545,8195975.71106,3536.0
212683,243241.008545,8196585.106689,3564.0
212684,243241.016602,8195963.183228,3538.0
212685,243241.016602,8196844.802246,3572.0
212686,243241.016602,8196938.796143,3558.0
212687,243241.024902,8195922.960083,3544.0
212688,243241.024902,8196889.004639,3570.0
212689,243241.033203,8196826.995117,3580.0
212690,243241.039078,8195892.802844,3544.0
212691,243241.049805,8196655.874512,3574.0
212692,243241.049805,8196854.400391,3574.0
212693,243241.074463,8196614.951416,3580.0
212694,243241.082764,8196595.434814,3568.0
212695,243241.082764,8196981.94873,3548.0
212696,243241.099121,8196904.621826,3564.0
212697,243241.107422,8196838.863281,3574.0
212698,243241.13208,8196721.783203,3566.0
212699,243241.140381,8195943.536499,3544.0
212700,243241.140381,8196894.633545,3564.0
212701,243241.140381,8197018.172363,3536.0
212702,243241.156982,8196851.201172,3574.0
212703,243241.156982,8196883.54541,3572.0
212704,243241.156982,8196923.798584,3564.0
212705,243241.156982,8196925.28833,3564.0
212706,243241.165039,8196805.998779,3580.0
212707,243241.165039,8196848.401611,3572.0
212708,243241.181641,8196976.159668,3548.0
212709,243241.181641,8197075.692627,3524.0
212710,243241.189941,8195969.4021,3536.0
212711,243241.189941,8196883.995361,3572.0
212712,243241.189941,8196946.674805,3558.0
212713,243241.198242,8195986.529175,3538.0
212714,243241.198242,8196745.169189,3568.0
212715,243241.206299,8196846.391846,3572.0
212716,243241.2146,8196580.597412,3562.0
212717,243241.2146,8196814.997314,3580.0
212718,243241.2146,8196929.197754,3564.0
212719,243241.2229,8196476.985107,3522.0
212720,243241.239258,8196875.996826,3570.0
212721,243241.239258,8196888.204834,3572.0
212722,243241.239258,8196988.347656,3546.0
212723,243241.239258,8197057.395752,3528.0
212724,243241.247559,8196924.008545,3564.0
212725,243241.255859,8196775.604004,3576.0
212726,243241.26416,8196608.782471,3578.0
212727,243241.26416,8197065.804199,3526.0
212728,243241.272217,8196011.554932,3532.0
212729,243241.280518,8196015.544189,3532.0
212730,243241.280518,8197079.602051,3522.0
212731,243241.288818,8196856.400146,3574.0
212732,243241.288818,8197007.904297,3538.0
212733,243241.297119,8195942.026733,3544.0
212734,243241.297119,8196048.218628,3528.0
212735,243241.30542,8195981.240112,3538.0
212736,243241.30542,8196859.599609,3574.0
212737,243241.30542,8196860.199463,3574.0
212738,243241.30542,8196968.200928,3554.0
212739,243241.313477,8196854.400391,3574.0
212740,243241.321777,8196729.491943,3566.0
212741,243241.321777,8196757.437012,3570.0
212742,243241.321777,8196963.001953,3556.0
212743,243241.330078,8196963.001953,3556.0
212744,243241.338379,8196727.462158,3566.0
212745,243241.338379,8197076.002441,3524.0
212746,243241.346436,8196766.135742,3572.0
212747,243241.354736,8196588.446045,3566.0
212748,243241.354736,8196924.198486,3564.0
212749,243241.354736,8196973.000244,3550.0
212750,243241.363037,8196848.001709,3572.0
212751,243241.363037,8196891.604248,3566.0
212752,243241.363037,8196968.010986,3554.0
212753,243241.371338,8196039.490112,3528.0
212754,243241.387695,8195948.015747,3544.0
212755,243241.387695,8196888.204834,3572.0
212756,243241.395996,8195980.420166,3538.0
212757,243241.395996,8196602.813721,3576.0
212758,243241.404297,8196048.068604,3528.0
212759,243241.404297,8196816.396973,3582.0
212760,243241.404297,8196967.801025,3554.0
212761,243241.412598,8197079.812012,3522.0
212762,243241.420654,8196039.340088,3528.0
212763,243241.420654,8196795.000732,3578.0
212764,243241.420654,8196797.000244,3578.0
212765,243241.445557,8195970.082031,3536.0
212766,243241.445557,8196781.603027,3578.0
212767,243241.445557,8196853.400635,3576.0
212768,243241.445557,8196894.803711,3564.0
212769,243241.445557,8196999.995605,3540.0
212770,243241.453857,8196518.818115,3534.0
212771,243241.453857,8197048.99707,3530.0
212772,243241.461914,8196050.258301,3530.0
212773,243241.461914,8196718.963623,3566.0
212774,243241.470215,8196011.174927,3532.0
212775,243241.470215,8196050.248291,3530.0
212776,243241.478516,8196050.248291,3530.0
212777,243241.478516,8196859.179688,3574.0
212778,243241.486816,8196039.210205,3528.0
212779,243241.486816,8196808.998291,3582.0
212780,243241.486816,8196976.199707,3548.0
212781,243241.503174,8196708.465576,3566.0
212782,243241.503174,8196815.797119,3582.0
212783,243241.511475,8196797.810303,3578.0
212784,243241.519775,8196808.79834,3582.0
212785,243241.519775,8196888.004639,3572.0
212786,243241.528076,8196853.620605,3576.0
212787,243241.528076,8197076.402588,3524.0
212788,243241.536133,8196061.176392,3530.0
212789,243241.536133,8196809.198242,3582.0
212790,243241.544434,8195944.92627,3544.0
212791,243241.544434,8196311.233521,3518.0
212792,243241.544434,8196569.699219,3556.0
212793,243241.544434,8196824.995605,3582.0
212794,243241.544434,8197066.184326,3526.0
212795,243241.552734,8196539.694336,3542.0
212796,243241.552734,8196815.797119,3582.0
212797,243241.569092,8195963.753052,3538.0
212798,243241.569092,8196586.466309,3566.0
212799,243241.569092,8196710.185303,3566.0
212800,243241.569092,8196770.864746,3574.0
212801,243241.569092,8197080.001953,3522.0
212802,243241.585693,8196048.278564,3528.0
212803,243241.585693,8196585.386475,3564.0
212804,243241.585693,8197000.085449,3540.0
212805,243241.610352,8196586.246338,3566.0
212806,243241.610352,8196588.216064,3566.0
212807,243241.610352,8196804.999023,3580.0
212808,243241.610352,8196981.598633,3548.0
212809,243241.618652,8196809.598145,3582.0
212810,243241.618652,8196976.299561,3548.0
212811,243241.626953,8196039.220093,3528.0
212812,243241.626953,8196929.597656,3564.0
212813,243241.643311,8196775.424072,3576.0
212814,243241.643311,8196795.200684,3578.0
212815,243241.651611,8196880.99585,3570.0
212816,243241.668213,8196039.380127,3528.0
212817,243241.668213,8196796.200439,3578.0
212818,243241.668213,8197008.134277,3538.0
212819,243241.668213,8197018.402344,3536.0
